Inputs;Outputs;Valor
1HBV6qTmptB5q4gdSA24my3jXD4KV61SL2;bc1q65ycxs9gyye4rl0rfcajyaypezsvhj8mnecm5w;2805.542703
1HBV6qTmptB5q4gdSA24my3jXD4KV61SL2;38bmedHeQaCt9tnjCV73MJuF9rCaknYAtk;15371.90472
1HBV6qTmptB5q4gdSA24my3jXD4KV61SL2;bc1q65ycxs9gyye4rl0rfcajyaypezsvhj8mnecm5w;3024.141762
1HBV6qTmptB5q4gdSA24my3jXD4KV61SL2;38bmedHeQaCt9tnjCV73MJuF9rCaknYAtk;16569.63516
1MUsP3Rxsyn2WZuUFerfyDf7uQ8wNUkfZt;1EDtMqqaAVop92tUAzcbmRuswyPipXn7pU;55200.61827
1MUsP3Rxsyn2WZuUFerfyDf7uQ8wNUkfZt;1EDtMqqaAVop92tUAzcbmRuswyPipXn7pU;82869.38173
bc1qgt6u9ggp69ggx5s2sthayanp9f4t3ur6wunyxk;bc1qswat2x3g6x0kjzuj3leg34aq7p3q4tytllkru9;3053475.003
bc1qgt6u9ggp69ggx5s2sthayanp9f4t3ur6wunyxk;bc1qgt6u9ggp69ggx5s2sthayanp9f4t3ur6wunyxk;320472.0745
bc1qgt6u9ggp69ggx5s2sthayanp9f4t3ur6wunyxk;bc1qswat2x3g6x0kjzuj3leg34aq7p3q4tytllkru9;3117355.968
bc1qgt6u9ggp69ggx5s2sthayanp9f4t3ur6wunyxk;bc1qgt6u9ggp69ggx5s2sthayanp9f4t3ur6wunyxk;327176.5883
bc1qgt6u9ggp69ggx5s2sthayanp9f4t3ur6wunyxk;bc1qswat2x3g6x0kjzuj3leg34aq7p3q4tytllkru9;3266438.693
bc1qgt6u9ggp69ggx5s2sthayanp9f4t3ur6wunyxk;bc1qgt6u9ggp69ggx5s2sthayanp9f4t3ur6wunyxk;342823.3022
bc1qgt6u9ggp69ggx5s2sthayanp9f4t3ur6wunyxk;bc1qswat2x3g6x0kjzuj3leg34aq7p3q4tytllkru9;11287637.34
bc1qgt6u9ggp69ggx5s2sthayanp9f4t3ur6wunyxk;bc1qgt6u9ggp69ggx5s2sthayanp9f4t3ur6wunyxk;1184674.035
bc1qt0e0lgruqck9mlkznczg4z68haj3w9xa6vzye2;3QC3jKx7cfnEBEPmBDboJsnPHGfxMccR3e;4732.626697
bc1qt0e0lgruqck9mlkznczg4z68haj3w9xa6vzye2;bc1qt0e0lgruqck9mlkznczg4z68haj3w9xa6vzye2;512.1380743
bc1qt0e0lgruqck9mlkznczg4z68haj3w9xa6vzye2;3QC3jKx7cfnEBEPmBDboJsnPHGfxMccR3e;7525.121334
bc1qt0e0lgruqck9mlkznczg4z68haj3w9xa6vzye2;bc1qt0e0lgruqck9mlkznczg4z68haj3w9xa6vzye2;814.3260384
bc1qt0e0lgruqck9mlkznczg4z68haj3w9xa6vzye2;3QC3jKx7cfnEBEPmBDboJsnPHGfxMccR3e;15616.64116
bc1qt0e0lgruqck9mlkznczg4z68haj3w9xa6vzye2;bc1qt0e0lgruqck9mlkznczg4z68haj3w9xa6vzye2;1689.944515
bc1qt0e0lgruqck9mlkznczg4z68haj3w9xa6vzye2;3QC3jKx7cfnEBEPmBDboJsnPHGfxMccR3e;24789.61081
bc1qt0e0lgruqck9mlkznczg4z68haj3w9xa6vzye2;bc1qt0e0lgruqck9mlkznczg4z68haj3w9xa6vzye2;2682.591372
bc1qmvgascwwwgkydm0htd76a98nq8pjxjmzc3f357;3A1vNQW26hecmnzE8xpSma7xafU2yhU1wP;4015.547061
bc1qmvgascwwwgkydm0htd76a98nq8pjxjmzc3f357;bc1qmvgascwwwgkydm0htd76a98nq8pjxjmzc3f357;6.586354592
bc1qmvgascwwwgkydm0htd76a98nq8pjxjmzc3f357;3A1vNQW26hecmnzE8xpSma7xafU2yhU1wP;5107.528996
bc1qmvgascwwwgkydm0htd76a98nq8pjxjmzc3f357;bc1qmvgascwwwgkydm0htd76a98nq8pjxjmzc3f357;8.377438129
bc1qmvgascwwwgkydm0htd76a98nq8pjxjmzc3f357;3A1vNQW26hecmnzE8xpSma7xafU2yhU1wP;6963.997828
bc1qmvgascwwwgkydm0htd76a98nq8pjxjmzc3f357;bc1qmvgascwwwgkydm0htd76a98nq8pjxjmzc3f357;11.42244341
bc1qmvgascwwwgkydm0htd76a98nq8pjxjmzc3f357;3A1vNQW26hecmnzE8xpSma7xafU2yhU1wP;2793912.926
bc1qmvgascwwwgkydm0htd76a98nq8pjxjmzc3f357;bc1qmvgascwwwgkydm0htd76a98nq8pjxjmzc3f357;4582.613764
bc1q0d028addp48g3qeeaskju9gnzzvay9e788mac5;17PVSoNs7AyHixkzUE8Hu1obsFxJxQtkNn;4816.276711
bc1q0d028addp48g3qeeaskju9gnzzvay9e788mac5;bc1q0d028addp48g3qeeaskju9gnzzvay9e788mac5;16.90897339
bc1q0d028addp48g3qeeaskju9gnzzvay9e788mac5;17PVSoNs7AyHixkzUE8Hu1obsFxJxQtkNn;5109.312252
bc1q0d028addp48g3qeeaskju9gnzzvay9e788mac5;bc1q0d028addp48g3qeeaskju9gnzzvay9e788mac5;17.93776191
bc1q0d028addp48g3qeeaskju9gnzzvay9e788mac5;17PVSoNs7AyHixkzUE8Hu1obsFxJxQtkNn;425403.4567
bc1q0d028addp48g3qeeaskju9gnzzvay9e788mac5;bc1q0d028addp48g3qeeaskju9gnzzvay9e788mac5;1493.505494
bc1q0d028addp48g3qeeaskju9gnzzvay9e788mac5;17PVSoNs7AyHixkzUE8Hu1obsFxJxQtkNn;829055.9544
bc1q0d028addp48g3qeeaskju9gnzzvay9e788mac5;bc1q0d028addp48g3qeeaskju9gnzzvay9e788mac5;2910.647771
bc1qjm3eeqhld43q0tdknqptdsjmn0dmuxph8euc3l;1CLjTc67sLnErh6CYysYpxQpDyaf7cHdAB;589005.1579
bc1qjm3eeqhld43q0tdknqptdsjmn0dmuxph8euc3l;bc1qjm3eeqhld43q0tdknqptdsjmn0dmuxph8euc3l;34032.43325
bc1qjm3eeqhld43q0tdknqptdsjmn0dmuxph8euc3l;1CLjTc67sLnErh6CYysYpxQpDyaf7cHdAB;799740.3005
bc1qjm3eeqhld43q0tdknqptdsjmn0dmuxph8euc3l;bc1qjm3eeqhld43q0tdknqptdsjmn0dmuxph8euc3l;46208.6079
bc1qjm3eeqhld43q0tdknqptdsjmn0dmuxph8euc3l;1CLjTc67sLnErh6CYysYpxQpDyaf7cHdAB;1959816.434
bc1qjm3eeqhld43q0tdknqptdsjmn0dmuxph8euc3l;bc1qjm3eeqhld43q0tdknqptdsjmn0dmuxph8euc3l;113237.246
bc1qjm3eeqhld43q0tdknqptdsjmn0dmuxph8euc3l;1CLjTc67sLnErh6CYysYpxQpDyaf7cHdAB;2504983.108
bc1qjm3eeqhld43q0tdknqptdsjmn0dmuxph8euc3l;bc1qjm3eeqhld43q0tdknqptdsjmn0dmuxph8euc3l;144736.7129
bc1qyy6h2wcncr9085xlxpk8536ns0rwex0xy4n904;1AAHs9b1RY1xLXh4zbesBYDbtGvwwMS8pS;6654.402991
bc1qyy6h2wcncr9085xlxpk8536ns0rwex0xy4n904;bc1qyy6h2wcncr9085xlxpk8536ns0rwex0xy4n904;52.57776688
bc1qyy6h2wcncr9085xlxpk8536ns0rwex0xy4n904;1AAHs9b1RY1xLXh4zbesBYDbtGvwwMS8pS;99633.47834
bc1qyy6h2wcncr9085xlxpk8536ns0rwex0xy4n904;bc1qyy6h2wcncr9085xlxpk8536ns0rwex0xy4n904;787.2240088
bc1qyy6h2wcncr9085xlxpk8536ns0rwex0xy4n904;1AAHs9b1RY1xLXh4zbesBYDbtGvwwMS8pS;127585.6808
bc1qyy6h2wcncr9085xlxpk8536ns0rwex0xy4n904;bc1qyy6h2wcncr9085xlxpk8536ns0rwex0xy4n904;1008.079942
bc1qyy6h2wcncr9085xlxpk8536ns0rwex0xy4n904;1AAHs9b1RY1xLXh4zbesBYDbtGvwwMS8pS;275922.4379
bc1qyy6h2wcncr9085xlxpk8536ns0rwex0xy4n904;bc1qyy6h2wcncr9085xlxpk8536ns0rwex0xy4n904;2180.118282
bc1qp4g4f2khfm455svs4fky7acm5cuhlq3dwqq7er;1ERLpnbZk6K22CYDJW2uyrzcTcVgBzrdQ9;4992.673633
bc1qp4g4f2khfm455svs4fky7acm5cuhlq3dwqq7er;bc1qp4g4f2khfm455svs4fky7acm5cuhlq3dwqq7er;87.62325721
bc1qp4g4f2khfm455svs4fky7acm5cuhlq3dwqq7er;1ERLpnbZk6K22CYDJW2uyrzcTcVgBzrdQ9;10326.84999
bc1qp4g4f2khfm455svs4fky7acm5cuhlq3dwqq7er;bc1qp4g4f2khfm455svs4fky7acm5cuhlq3dwqq7er;181.2400128
bc1qp4g4f2khfm455svs4fky7acm5cuhlq3dwqq7er;1ERLpnbZk6K22CYDJW2uyrzcTcVgBzrdQ9;22055.30412
bc1qp4g4f2khfm455svs4fky7acm5cuhlq3dwqq7er;bc1qp4g4f2khfm455svs4fky7acm5cuhlq3dwqq7er;387.0786933
bc1qp4g4f2khfm455svs4fky7acm5cuhlq3dwqq7er;1ERLpnbZk6K22CYDJW2uyrzcTcVgBzrdQ9;342731.1723
bc1qp4g4f2khfm455svs4fky7acm5cuhlq3dwqq7er;bc1qp4g4f2khfm455svs4fky7acm5cuhlq3dwqq7er;6015.058037
bc1qylzjvpqlwc3nw6cshn3dxswmy857pqaflnnmnj;1Azqo5nzpB7Mr8E8aYj2wNiXTgA1qEJqL7;8576.769036
bc1qylzjvpqlwc3nw6cshn3dxswmy857pqaflnnmnj;bc1qylzjvpqlwc3nw6cshn3dxswmy857pqaflnnmnj;164.8199531
bc1qylzjvpqlwc3nw6cshn3dxswmy857pqaflnnmnj;1Azqo5nzpB7Mr8E8aYj2wNiXTgA1qEJqL7;30366.81549
bc1qylzjvpqlwc3nw6cshn3dxswmy857pqaflnnmnj;bc1qylzjvpqlwc3nw6cshn3dxswmy857pqaflnnmnj;583.5597393
bc1qylzjvpqlwc3nw6cshn3dxswmy857pqaflnnmnj;1Azqo5nzpB7Mr8E8aYj2wNiXTgA1qEJqL7;35583.85175
bc1qylzjvpqlwc3nw6cshn3dxswmy857pqaflnnmnj;bc1qylzjvpqlwc3nw6cshn3dxswmy857pqaflnnmnj;683.8156361
bc1qylzjvpqlwc3nw6cshn3dxswmy857pqaflnnmnj;1Azqo5nzpB7Mr8E8aYj2wNiXTgA1qEJqL7;395472.5637
bc1qylzjvpqlwc3nw6cshn3dxswmy857pqaflnnmnj;bc1qylzjvpqlwc3nw6cshn3dxswmy857pqaflnnmnj;7599.804671
bc1q8gmzyjta6uhzsku7z9v5rctkath6ephfl9vgzl;1P35k3FV51QwFKNEB9JF85H3SBiQJALMXz;4378.010202
bc1q8gmzyjta6uhzsku7z9v5rctkath6ephfl9vgzl;bc1q8gmzyjta6uhzsku7z9v5rctkath6ephfl9vgzl;4.962514094
bc1q8gmzyjta6uhzsku7z9v5rctkath6ephfl9vgzl;1P35k3FV51QwFKNEB9JF85H3SBiQJALMXz;11163.42738
bc1q8gmzyjta6uhzsku7z9v5rctkath6ephfl9vgzl;bc1q8gmzyjta6uhzsku7z9v5rctkath6ephfl9vgzl;12.65384573
bc1q8gmzyjta6uhzsku7z9v5rctkath6ephfl9vgzl;1P35k3FV51QwFKNEB9JF85H3SBiQJALMXz;2571810.734
bc1q8gmzyjta6uhzsku7z9v5rctkath6ephfl9vgzl;bc1q8gmzyjta6uhzsku7z9v5rctkath6ephfl9vgzl;2915.170688
bc1q8gmzyjta6uhzsku7z9v5rctkath6ephfl9vgzl;1P35k3FV51QwFKNEB9JF85H3SBiQJALMXz;2615958.828
bc1q8gmzyjta6uhzsku7z9v5rctkath6ephfl9vgzl;bc1q8gmzyjta6uhzsku7z9v5rctkath6ephfl9vgzl;2965.212952
bc1qtj8ut8jdsn9xn74js2y9k0ya72kga7qzvu95fc;19BALc8k7rCCa63hBYKn1Qc56Xv6XQYtd6;23944.49267
bc1qtj8ut8jdsn9xn74js2y9k0ya72kga7qzvu95fc;19BALc8k7rCCa63hBYKn1Qc56Xv6XQYtd6;93921.09954
bc1qtj8ut8jdsn9xn74js2y9k0ya72kga7qzvu95fc;19BALc8k7rCCa63hBYKn1Qc56Xv6XQYtd6;909051.7498
bc1qtj8ut8jdsn9xn74js2y9k0ya72kga7qzvu95fc;19BALc8k7rCCa63hBYKn1Qc56Xv6XQYtd6;3173082.658
bc1qwfel3t9ydpqcgjfj4mu8fgqdutht7xxkdcp9yw;13H83fQgG9ksHjfj3FNmenTLCKnLtX8eQZ;3522.204624
bc1qwfel3t9ydpqcgjfj4mu8fgqdutht7xxkdcp9yw;bc1qwfel3t9ydpqcgjfj4mu8fgqdutht7xxkdcp9yw;14.70078317
bc1qwfel3t9ydpqcgjfj4mu8fgqdutht7xxkdcp9yw;13H83fQgG9ksHjfj3FNmenTLCKnLtX8eQZ;51972.74374
bc1qwfel3t9ydpqcgjfj4mu8fgqdutht7xxkdcp9yw;bc1qwfel3t9ydpqcgjfj4mu8fgqdutht7xxkdcp9yw;216.920968
bc1qwfel3t9ydpqcgjfj4mu8fgqdutht7xxkdcp9yw;13H83fQgG9ksHjfj3FNmenTLCKnLtX8eQZ;279227.9512
bc1qwfel3t9ydpqcgjfj4mu8fgqdutht7xxkdcp9yw;bc1qwfel3t9ydpqcgjfj4mu8fgqdutht7xxkdcp9yw;1165.426205
bc1qwfel3t9ydpqcgjfj4mu8fgqdutht7xxkdcp9yw;13H83fQgG9ksHjfj3FNmenTLCKnLtX8eQZ;554167.1004
bc1qwfel3t9ydpqcgjfj4mu8fgqdutht7xxkdcp9yw;bc1qwfel3t9ydpqcgjfj4mu8fgqdutht7xxkdcp9yw;2312.952044
bc1q8qx0cytgutq9t48jw9z4umhhgefzvazvmyy2mk;1FktLLdfdJduPkHL7gDpnn5kCQxUBXRyfB;232684.6165
bc1q8qx0cytgutq9t48jw9z4umhhgefzvazvmyy2mk;bc1q8qx0cytgutq9t48jw9z4umhhgefzvazvmyy2mk;5695.015597
bc1q8qx0cytgutq9t48jw9z4umhhgefzvazvmyy2mk;1FktLLdfdJduPkHL7gDpnn5kCQxUBXRyfB;547166.008
bc1q8qx0cytgutq9t48jw9z4umhhgefzvazvmyy2mk;bc1q8qx0cytgutq9t48jw9z4umhhgefzvazvmyy2mk;13392.02822
bc1q8qx0cytgutq9t48jw9z4umhhgefzvazvmyy2mk;1FktLLdfdJduPkHL7gDpnn5kCQxUBXRyfB;847826.8473
bc1q8qx0cytgutq9t48jw9z4umhhgefzvazvmyy2mk;bc1q8qx0cytgutq9t48jw9z4umhhgefzvazvmyy2mk;20750.77928
bc1q8qx0cytgutq9t48jw9z4umhhgefzvazvmyy2mk;1FktLLdfdJduPkHL7gDpnn5kCQxUBXRyfB;3350656.528
bc1q8qx0cytgutq9t48jw9z4umhhgefzvazvmyy2mk;bc1q8qx0cytgutq9t48jw9z4umhhgefzvazvmyy2mk;82008.1769
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;3JpGFxFoYrWckv5Lnb5Z1qvLhFoXrwy3et;60834.32185
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;bc1qmegw8kt75jyjdu7upq5cg06favznsjcxg9wr3g;48101.55328
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;34dHZp4sCiuqwTALhmoTxNoyfofhSeeKa8;41027.82666
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;32PTuzrFjh42bXEJPfPBmeqb128jj5QZR4;28295.0581
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;bc1qfeehj9se62mnfwf6kp8hjfjtw9xkn4v94aqjhv;56590.06566
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;3H5gSkFuzfpN5QLWNLieLRttKbCD2axWm1;46686.81807
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;bc1q5kf273rj987tg03zl2hdj8r3l9scrsnwdzuc8y;212212.8094
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;3MghquKxKUa7PQu3Xhp3LfcskxR5BWSJyT;18391.75997
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;34mVAhYfR7zQS6qxyRyfSLhNxzDQhW8Z9T;22636.01616
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;bc1qhe5l8m7dc58z64y4rv3f7c4668gdjlclss7t47;31124.52853
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;bc1qxsj827qm7kn8xknshyyc8vepvuk9aam8ptqdj9;66493.36379
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;361o7K4Bt6pnmaxfawJ5aMTEqsXWAfeMVp;36783.57047
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;3CuuU7DVmSp3j5tnWKuqphjaMEqq6xcoqx;18391.75997
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;3EnZH2jYj6SG5LGG1QpxKKcsqMpDP4Vhkb;18391.75997
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;33GXEb8T4cp1hiUBwp3rcoZNL2MVbARP8F;18391.75997
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;3JyLEncVrx3gw2m1FZr8NnYPBqC5KxBD6j;14430.46093
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;bc1qf2mv8z7v4rca8ezlk7z2v2rl6d2jqe703hv6g5;56590.06566
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;3L1Qvnm8BMSNeX2U5o3AbjFxHVwfvJxp6k;12732.76856
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;39BycedVA8Jvzc9xXG9heLXwvYnhevtFbf;18391.75997
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;31xHbzTqn1qJT3SYasuK5tTfZ7KjR2CNYG;24050.80191
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;3HU6GmGemexwWdJ4vgwrpsEHMCYjuqEdZE;18391.75997
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;33tBXHAsUptnehzp11gWicVKgh9tExx8qY;14147.50378
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;34gEJLeSqtX6CsdKUrmqoXRKJBNUYQGtTR;18391.75997
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;322gcptd3TxYLYJ5GwUyvPk5dQjDVVezx9;12732.76856
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;3KvQ7PcxmN1eNSkMKEBNDYYXRGR9fL3RqV;18391.75997
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;37y4Z49KqyXVnYMyMp8WBbUZbQJgzHDvDs;22636.01616
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;3N3Fy2FZHLSmBCJ3zfTNaxGXWaxbJTax8R;18391.75997
3GmsSMip8wuaLHhEZFAw7PNwGnrSvvXxg2;327xrHxCsvMchfxJ9f5NAsYFEohMZEj42o;39539.25676
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;3JpGFxFoYrWckv5Lnb5Z1qvLhFoXrwy3et;60567.41286
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;bc1qmegw8kt75jyjdu7upq5cg06favznsjcxg9wr3g;47890.50898
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;34dHZp4sCiuqwTALhmoTxNoyfofhSeeKa8;40847.81815
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;32PTuzrFjh42bXEJPfPBmeqb128jj5QZR4;28170.91428
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;bc1qfeehj9se62mnfwf6kp8hjfjtw9xkn4v94aqjhv;56341.77823
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;3H5gSkFuzfpN5QLWNLieLRttKbCD2axWm1;46481.98088
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;bc1q5kf273rj987tg03zl2hdj8r3l9scrsnwdzuc8y;211281.7313
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;3MghquKxKUa7PQu3Xhp3LfcskxR5BWSJyT;18311.06661
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;34mVAhYfR7zQS6qxyRyfSLhNxzDQhW8Z9T;22536.70123
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;bc1qhe5l8m7dc58z64y4rv3f7c4668gdjlclss7t47;30987.97048
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;bc1qxsj827qm7kn8xknshyyc8vepvuk9aam8ptqdj9;66201.6259
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;361o7K4Bt6pnmaxfawJ5aMTEqsXWAfeMVp;36622.18353
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;3CuuU7DVmSp3j5tnWKuqphjaMEqq6xcoqx;18311.06661
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;3EnZH2jYj6SG5LGG1QpxKKcsqMpDP4Vhkb;18311.06661
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;33GXEb8T4cp1hiUBwp3rcoZNL2MVbARP8F;18311.06661
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;3JyLEncVrx3gw2m1FZr8NnYPBqC5KxBD6j;14367.14766
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;bc1qf2mv8z7v4rca8ezlk7z2v2rl6d2jqe703hv6g5;56341.77823
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;3L1Qvnm8BMSNeX2U5o3AbjFxHVwfvJxp6k;12676.90388
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;39BycedVA8Jvzc9xXG9heLXwvYnhevtFbf;18311.06661
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;31xHbzTqn1qJT3SYasuK5tTfZ7KjR2CNYG;23945.27965
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;3HU6GmGemexwWdJ4vgwrpsEHMCYjuqEdZE;18311.06661
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;33tBXHAsUptnehzp11gWicVKgh9tExx8qY;14085.43198
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;34gEJLeSqtX6CsdKUrmqoXRKJBNUYQGtTR;18311.06661
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;322gcptd3TxYLYJ5GwUyvPk5dQjDVVezx9;12676.90388
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;3KvQ7PcxmN1eNSkMKEBNDYYXRGR9fL3RqV;18311.06661
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;37y4Z49KqyXVnYMyMp8WBbUZbQJgzHDvDs;22536.70123
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;3N3Fy2FZHLSmBCJ3zfTNaxGXWaxbJTax8R;18311.06661
3C4x1xHFJBe6grmk8vaKBN697RuGuNM14M;327xrHxCsvMchfxJ9f5NAsYFEohMZEj42o;39365.77931
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;3JpGFxFoYrWckv5Lnb5Z1qvLhFoXrwy3et;60456.85849
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;bc1qmegw8kt75jyjdu7upq5cg06favznsjcxg9wr3g;47803.09391
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;34dHZp4sCiuqwTALhmoTxNoyfofhSeeKa8;40773.25818
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;32PTuzrFjh42bXEJPfPBmeqb128jj5QZR4;28119.49359
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;bc1qfeehj9se62mnfwf6kp8hjfjtw9xkn4v94aqjhv;56238.93696
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;3H5gSkFuzfpN5QLWNLieLRttKbCD2axWm1;46397.1368
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;bc1q5kf273rj987tg03zl2hdj8r3l9scrsnwdzuc8y;210896.0764
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;3MghquKxKUa7PQu3Xhp3LfcskxR5BWSJyT;18277.64321
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;34mVAhYfR7zQS6qxyRyfSLhNxzDQhW8Z9T;22495.56474
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;bc1qhe5l8m7dc58z64y4rv3f7c4668gdjlclss7t47;30931.40779
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;bc1qxsj827qm7kn8xknshyyc8vepvuk9aam8ptqdj9;66080.78734
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;361o7K4Bt6pnmaxfawJ5aMTEqsXWAfeMVp;36555.33665
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;3CuuU7DVmSp3j5tnWKuqphjaMEqq6xcoqx;18277.64321
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;3EnZH2jYj6SG5LGG1QpxKKcsqMpDP4Vhkb;18277.64321
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;33GXEb8T4cp1hiUBwp3rcoZNL2MVbARP8F;18277.64321
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;3JyLEncVrx3gw2m1FZr8NnYPBqC5KxBD6j;14340.92315
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;bc1qf2mv8z7v4rca8ezlk7z2v2rl6d2jqe703hv6g5;56238.93696
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;3L1Qvnm8BMSNeX2U5o3AbjFxHVwfvJxp6k;12653.76458
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;39BycedVA8Jvzc9xXG9heLXwvYnhevtFbf;18277.64321
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;31xHbzTqn1qJT3SYasuK5tTfZ7KjR2CNYG;23901.57206
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;3HU6GmGemexwWdJ4vgwrpsEHMCYjuqEdZE;18277.64321
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;33tBXHAsUptnehzp11gWicVKgh9tExx8qY;14059.72168
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;34gEJLeSqtX6CsdKUrmqoXRKJBNUYQGtTR;18277.64321
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;322gcptd3TxYLYJ5GwUyvPk5dQjDVVezx9;12653.76458
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;3KvQ7PcxmN1eNSkMKEBNDYYXRGR9fL3RqV;18277.64321
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;37y4Z49KqyXVnYMyMp8WBbUZbQJgzHDvDs;22495.56474
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;3N3Fy2FZHLSmBCJ3zfTNaxGXWaxbJTax8R;18277.64321
391V8coxqyVULYX7ZMYb79xvmrAbocuzNu;327xrHxCsvMchfxJ9f5NAsYFEohMZEj42o;39293.92452
393jmk8aLKcaJ1PkYrQT8q3Bzu5auNgFVD;3JpGFxFoYrWckv5Lnb5Z1qvLhFoXrwy3et;60456.85849
393jmk8aLKcaJ1PkYrQT8q3Bzu5auNgFVD;bc1qmegw8kt75jyjdu7upq5cg06favznsjcxg9wr3g;47803.09391
393jmk8aLKcaJ1PkYrQT8q3Bzu5auNgFVD;34dHZp4sCiuqwTALhmoTxNoyfofhSeeKa8;40773.25818
393jmk8aLKcaJ1PkYrQT8q3Bzu5auNgFVD;32PTuzrFjh42bXEJPfPBmeqb128jj5QZR4;28119.49359
393jmk8aLKcaJ1PkYrQT8q3Bzu5auNgFVD;bc1qfeehj9se62mnfwf6kp8hjfjtw9xkn4v94aqjhv;56238.93696
